	wt_d0._vs_TET3KO_d0._CI.L	wt_d0._vs_TET3KO_d0._CI.R	wt_d0._vs_TET3KO_d0._diff	wt_d0._vs_TET3KO_d0._p.adj	wt_d0._vs_TET3KO_d0._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
SNAPC2	-0.788085226341032	0.16400309703284	-0.312041064654096	0.728121219489454	0.193559818282991	Q13487	Q13487;M0QXY9	SNPC2_HUMAN	snRNA-activating protein complex subunit 2
SNAPC4	-1.59673257870248	0.59950044907659	-0.498616064812943	0.782014433362724	0.365496857875963	Q5SXM2	Q5SXM2	SNPC4_HUMAN	snRNA-activating protein complex subunit 4
SNAPIN	14.1278379134472	22.9988631768708	18.563350545159	2.88955801644535e-05	7.02296135561693e-11	O95295	O95295	SNAPN_HUMAN	SNARE-associated protein Snapin
SNCA	0.0485791282612299	1.91024849737797	0.979413812819601	0.570627598226192	0.0396139414131486	P37840	P37840;H6UYS7;E7EPV7;A0A669KB41;A0A669KBH5	SYUA_HUMAN	Alpha-synuclein
SNCB	-2.93793463138214	5.66259193890935	1.3623286537636	0.810527990278166	0.526844595803605	Q16143	Q16143	SYUB_HUMAN	Beta-synuclein
SNCG	15.4153026677367	16.8293079281233	16.12230529793	1.31047036731824e-14	4.3143585807161794e-40	O76070	O76070	SYUG_HUMAN	Gamma-synuclein
SND1	0.162004614476925	0.677363256320926	0.419683935398925	0.259532117265698	0.0019919949397749	Q7KZF4	Q7KZF4	SND1_HUMAN	Staphylococcal nuclease domain-containing protein 1
SNF8	0.938881865417188	2.4464360054735	1.69265893544534	0.0667084279368738	4.30780049936716e-05	Q96H20	Q96H20;D6RFY6;D6RJ86	SNF8_HUMAN	Vacuolar-sorting protein SNF8
SNIP1	0.405636607302878	2.01743126298036	1.21153393514162	0.326130715423946	0.0040475623922908	Q8TAD8	Q8TAD8	SNIP1_HUMAN	Smad nuclear-interacting protein 1
SNN	0.901968967625274	7.11862850005882	4.01029873384205	0.445375614153842	0.0125859895803671	O75324	O75324	SNN_HUMAN	Stannin
SNRNP200	-0.530024705562154	0.214442575957902	-0.157791064802126	0.788798747957726	0.397935530865051	O75643	O75643;A0A494C1A5	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase
SNRNP27	-2.78233628998321	4.91426672098635	1.06596521550157	0.817735031461395	0.579850759257123	Q8WVK2	Q8WVK2;B8ZZ98	SNR27_HUMAN	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein
SNRNP40	-0.228419359525219	0.297887230626764	0.0347339355507721	0.840513190899614	0.791672506698896	Q96DI7	Q96DI7;Q9NSS8	SNR40_HUMAN	U5 small nuclear ribonucleoprotein 40 kDa protein
SNRNP48	-0.937152174237289	-0.0452799551147164	-0.491216064676003	0.546167789438315	0.0315841858853715	Q6IEG0	Q6IEG0	SNR48_HUMAN	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
SNRNP70	0.720197246130425	1.61917062464403	1.16968393538723	0.0234296330041279	3.93195710706898e-06	P08621	P08621;M0QX04;M0QYR1	RU17_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa
SNRPA	0.361512744447197	2.21810512598016	1.28980893521368	0.38969319057501	0.007508760405451	P09012	P09012;M0QZG7;M0R2B8;M0R221;M0R0G9;M0QXK2	SNRPA_HUMAN	U1 small nuclear ribonucleoprotein A
SNRPA1	0.0398385130346515	0.828579358263562	0.434208935649107	0.546430979315718	0.0316608280796311	P09661	P09661;H0YMA0;H0YLR3	RU2A_HUMAN	U2 small nuclear ribonucleoprotein A'
SNRPB	-0.289556577752516	0.414224448637763	0.0623339354426236	0.833967337287725	0.723052348413398	P14678	P14678	RSMB_HUMAN	Small nuclear ribonucleoprotein-associated proteins B and B'
SNRPB2	0.0735097294133298	0.913508141424047	0.493508935418689	0.508098754224091	0.0222922000259472	P08579	P08579	RU2B_HUMAN	U2 small nuclear ribonucleoprotein B''
SNRPC	-0.45009495030435	2.36676282091685	0.95833393530625	0.720312900361726	0.177455504452076	P09234	P09234;A0A0A0MRR7	RU1C_HUMAN	U1 small nuclear ribonucleoprotein C
SNRPD1	-0.53912483387028	0.155592704686048	-0.191766064592116	0.757746625817749	0.272237479392411	P62314	P62314;J3QLI9	SMD1_HUMAN	Small nuclear ribonucleoprotein Sm D1
SNRPD2	0.527563411488553	1.59680445964504	1.0621839355668	0.125840433939306	0.0002283165816241	P62316	P62316;K7ERG4	SMD2_HUMAN	Small nuclear ribonucleoprotein Sm D2
SNRPD3	-0.058906647208014	0.734274517711748	0.337683935251867	0.65930214929123	0.0932777359880438	P62318	P62318;H3BT13	SMD3_HUMAN	Small nuclear ribonucleoprotein Sm D3
SNRPE	0.279171847205075	1.08719602358898	0.683183935397029	0.228703126063367	0.0013861207767625	P62304	P62304	RUXE_HUMAN	Small nuclear ribonucleoprotein E
SNRPF	-1.3885181421614	-0.513113987170256	-0.95081606466583	0.0801706453964759	6.95710271626392e-05	P62306	P62306;F8W0W6;A0A0B4J254	RUXF_HUMAN	Small nuclear ribonucleoprotein F
SNRPG;SNRPGP15	-0.692241294677128	1.16195916554314	0.234858935433007	0.821814437115078	0.61255124346656	A8MWD9;P62308	P62308;A8MWD9;F5H013;Q49AN9	RUXGL_HUMAN;RUXG_HUMAN	Putative small nuclear ribonucleoprotein G-like protein 15
SNTA1	-9.40269564812156	0.16712885882191	-4.61778339464983	0.611338174891299	0.0582022607435874	Q13424	Q13424	SNTA1_HUMAN	Alpha-1-syntrophin
SNTB1	-3.65584245118666	2.52156032181091	-0.567141064687878	0.832989471299769	0.71337814658181	Q13884	Q13884;A0A3B3ITC2	SNTB1_HUMAN	Beta-1-syntrophin
SNTB2	-1.17683600035383	0.0569038707895159	-0.559966064782159	0.636281868519161	0.0741601087435727	Q13425	Q13425	SNTB2_HUMAN	Beta-2-syntrophin
SNU13	12.7907865329483	22.8443645575892	17.8175755452687	0.0006006993977936	5.703260838965641e-09	P55769	P55769;A0A3B3IUA2;A0A3B3IRU2;B1AHD1	NH2L1_HUMAN	NHP2-like protein 1
SNUPN	-0.776081329833406	0.0577492004572476	-0.359166064688079	0.65531293660983	0.0896034256943473	O95149	O95149;H3BRI5;H3BQR0;H3BTA6;H3BSK1	SPN1_HUMAN	Snurportin-1
SNURF	13.754356063916	19.7248359736049	16.7395960187604	3.2994325084555503e-09	7.46217135804221e-15	Q9Y675	Q9Y675	SNURF_HUMAN	SNRPN upstream reading frame protein
SNW1	-0.145324327068822	0.758592197919869	0.306633935425523	0.720939817482396	0.178689718928377	Q13573	Q13573;G3V3A4;G3V4X8	SNW1_HUMAN	SNW domain-containing protein 1
SNX1	0.309858759492903	0.923609111276933	0.616733935384918	0.119446866991056	0.000197551915619	Q13596	Q13596;O60749;H0YK42	SNX1_HUMAN	Sorting nexin-1
SNX11	-1.85232053155003	-0.571271111450424	-1.21179582150022	0.153771129986459	0.0004127993469212	Q9Y5W9	Q9Y5W9;J3KTN6;J3QRB9;J3QLV8	SNX11_HUMAN	Sorting nexin-11
SNX12	0.353135263635692	1.36173260686581	0.857433935250754	0.22428251287247	0.0013127151471826	Q9UMY4	Q9UMY4;A0A087X0R6	SNX12_HUMAN	Sorting nexin-12
SNX13	-4.06644001249452	4.06644001249452	-4.44089209850063e-16	0.857178666832875	1.0	Q9Y5W8	Q9Y5W8;A0A087WUZ7	SNX13_HUMAN	Sorting nexin-13
SNX14	-17.2252380622667	-7.68631771402748	-12.4557778881471	0.0227968221056687	3.69001284026569e-06	Q9Y5W7	Q9Y5W7;D6RDH9;H0Y926;D6RJG9	SNX14_HUMAN	Sorting nexin-14
SNX15	-0.79344295497189	-0.0653891739557834	-0.429416064463837	0.505655215741751	0.0218014175604041	Q9NRS6	Q9NRS6;E9PMW6;E9PK26	SNX15_HUMAN	Sorting nexin-15
SNX16	-1.03677544500827	9.08027291245707	4.0217487337244	0.680902256949733	0.116371662365501	P57768	P57768;A0A0C4DGW2;E5RH07;E5RGQ6	SNX16_HUMAN	Sorting nexin-16
SNX17	-0.314572875057298	0.262540745752151	-0.0260160646525733	0.846176260203778	0.856789536701665	Q15036	Q15036	SNX17_HUMAN	Sorting nexin-17
SNX18	-1.38705676140755	-0.385275368428975	-0.88616606491826	0.195085692177909	0.0008714094343507	Q96RF0	Q96RF0	SNX18_HUMAN	Sorting nexin-18
SNX19	-15.4872157442403	-9.29996034489474	-12.3935880445675	7.12849193975682e-05	2.36905440831523e-10	Q92543	Q92543;E9PJV7;E9PLV3;E7ERC7	SNX19_HUMAN	Sorting nexin-19
SNX2	-0.350055303793363	0.220873174616232	-0.0645910645885657	0.826297517824756	0.650932230802076	O60749	O60749;D6RC15	SNX2_HUMAN	Sorting nexin-2
SNX21	-4.98466128266899	3.0813528987761	-0.951654191946449	0.82471224719128	0.637056909303818	Q969T3	Q969T3;Q5JZH3	SNX21_HUMAN	Sorting nexin-21
SNX24	-1.36756809150602	-0.380564038092043	-0.874066064799031	0.194315357978536	0.000861173295872	Q9Y343	Q9Y343;A8MXB7	SNX24_HUMAN	Sorting nexin-24
SNX25	-5.9730232606152	5.9730232606152	-4.44089209850063e-16	0.857178666832875	1.0	Q9H3E2	Q9H3E2;A0A494C0S0	SNX25_HUMAN	Sorting nexin-25
SNX27	-0.606293236228775	0.0551111073242109	-0.275591064452282	0.666398199955987	0.100239557557749	Q96L92	Q96L92;A0A2R8Y8A7;A0A2R8Y3S6;A0A5H1ZRP6	SNX27_HUMAN	Sorting nexin-27
SNX29	-0.745644989208704	0.745644989208704	0.0	0.857178666832875	1.0	Q8TEQ0	Q8TEQ0;A0A0C4DGM3	SNX29_HUMAN	Sorting nexin-29
SNX3	-0.965944537978006	0.153512408613688	-0.406216064682159	0.705435444718584	0.150861268364665	O60493	O60493	SNX3_HUMAN	Sorting nexin-3
SNX30	-0.171490243164425	0.791758113863265	0.31013393534942	0.731648871408623	0.201386373019561	Q5VWJ9	Q5VWJ9	SNX30_HUMAN	Sorting nexin-30
SNX33	-0.342471886800182	0.383439757438877	0.0204839353193478	0.850476651302449	0.910050175455146	Q8WV41	Q8WV41;H3BPR3	SNX33_HUMAN	Sorting nexin-33
SNX4	-0.450988683560747	0.0717065542364949	-0.189641064662126	0.70547267546517	0.150921834256625	O95219	O95219;F8W9T3	SNX4_HUMAN	Sorting nexin-4
SNX5	-0.0091020883980254	0.805519958811518	0.398208935206746	0.605663509640311	0.055123441212136	Q9Y5X3	Q9Y5X3;Q5QPE5;Q5QPE4	SNX5_HUMAN	Sorting nexin-5
SNX6	0.592358937747786	1.31455893241312	0.953458935080452	0.0208992387040726	3.02940450322795e-06	Q9UNH7	Q9UNH7;G3V5X9;A0A0A0MRI2	SNX6_HUMAN	Sorting nexin-6
SNX7	-2.22716200652554	-0.696662056650148	-1.46191203158784	0.148171311912585	0.00036815835114	Q9UNH6	Q9UNH6;B7ZC83;E9PNL2	SNX7_HUMAN	Sorting nexin-7
SNX8	-2.86330423660209	3.21906734631255	0.177881554855226	0.850221185090555	0.906790956488843	Q9Y5X2	Q9Y5X2;C9JCB9;C9J271;C9J014;C9J8E6	SNX8_HUMAN	Sorting nexin-8
SNX9	-0.475420930086989	0.132588800765361	-0.171416064660814	0.75458536796026	0.262264084891796	Q9Y5X1	Q9Y5X1	SNX9_HUMAN	Sorting nexin-9
SOAT1	-3.59957397902831	2.09635105132865	-0.75161146384983	0.820008594217843	0.597822731666922	P35610	P35610;B1APM4	SOAT1_HUMAN	Sterol O-acyltransferase 1
SOCS2	-0.409739863275643	0.409739863275639	-1.77635683940025e-15	0.857178666832875	0.999999999999993	O14508	O14508;F8VU91;F8VRV3	SOCS2_HUMAN	Suppressor of cytokine signaling 2
SOCS6	-2.92571651865123	2.92571651865123	-2.2204460492503103e-15	0.857178666832875	0.999999999999999	O14544	O14544	SOCS6_HUMAN	Suppressor of cytokine signaling 6
SOD1	0.0144023911639997	1.57636547983775	0.795383935500876	0.586785921955066	0.0460876165594265	P00441	P00441;H7BYH4	SODC_HUMAN	Superoxide dismutase [Cu-Zn]
SOD2	-3.13728795331066	12.3378854209625	4.6002987338259	0.746103842388862	0.237542203921306	P04179	P04179	SODM_HUMAN	"""Superoxide dismutase [Mn], mitochondrial"""
SOGA1	-0.552687144403255	0.12890501551431	-0.211891064444472	0.738264050782612	0.217074895552824	O94964	O94964;H0YDM2	SOGA1_HUMAN	Protein SOGA1
SOGA3	-3.73583621563458	3.85340830271011	0.058786043537765	0.85539832425052	0.975258393016095	Q5TF21	Q5TF21;E9PJP2;H3BRB8	SOGA3_HUMAN	Protein SOGA3
SON	-0.521075848010714	1.50564371869231	0.492283935340797	0.774539011771196	0.333268153366739	H7C1M2	H7C1M2	H7C1M2_HUMAN	Protein SON (Fragment)
SON	-0.590955463792989	0.0578233344316686	-0.26656606468066	0.670863456017831	0.104919703037938	P18583	P18583;H7C1M2;J3QSZ5	SON_HUMAN	Protein SON
SORBS1	-0.668439253110236	0.668439253110236	0.0	0.857178666832875	1.0	A0A3B3IRR9	A0A3B3IRR9	A0A3B3IRR9_HUMAN	Sorbin and SH3 domain-containing protein 1 (Fragment)
SORBS1	1.00170707642478	7.30935988585657	4.15553348114067	0.430060903846405	0.0109346812929104	Q5T925	Q5T925	Q5T925_HUMAN	Sorbin and SH3 domain-containing protein 1 (Fragment)
SORBS1	0.0250625999484077	0.849255270691349	0.437158935319879	0.566420533503084	0.0380924377792743	Q9BX66	Q9BX66;A0A0U1RQI5	SRBS1_HUMAN	Sorbin and SH3 domain-containing protein 1
SORBS2	-5.41863852877644	5.41863852877644	-1.33226762955019e-15	0.857178666832875	1.0	C9IZT7;C9J372;C9J4Z9;C9J9D3;C9JBB0;C9JDX2;C9JEA9;C9JG84;C9JI79;C9JN77;C9JWC3;C9JZ60	C9JI79;C9IZT7;C9JEA9;C9JWC3;C9J372;C9JG84;C9JDX2;C9JZ60;C9JBB0;C9J9D3;C9JN77;C9J4Z9	C9IZT7_HUMAN;C9J372_HUMAN;C9J4Z9_HUMAN;C9J9D3_HUMAN;C9JBB0_HUMAN;C9JDX2_HUMAN;C9JEA9_HUMAN;C9JG84_HUMAN;C9JI79_HUMAN;C9JN77_HUMAN;C9JWC3_HUMAN;C9JZ60_HUMAN	Sorbin and SH3 domain-containing protein 2 (Fragment)
SORBS2	15.373068924991	17.9536739018944	16.6633714134427	1.31047036731824e-14	3.70637991510787e-29	O94875	O94875;H7BXR3;H7BZK1;H7BZX1;H7C1R7	SRBS2_HUMAN	Sorbin and SH3 domain-containing protein 2
SORBS3	-0.500512077816673	0.753129948290365	0.126308935236846	0.830236810882329	0.68691216368773	O60504	O60504;H0YAZ3;H0YB51;E5RJP2	VINEX_HUMAN	Vinexin
SORCS2	-3.05120762091957	3.05120762091957	0.0	0.857178666832875	1.0	Q96PQ0	Q96PQ0;B5MED8	SORC2_HUMAN	VPS10 domain-containing receptor SorCS2
SORD	-0.89841261084822	-0.0572195188592692	-0.477816064853744	0.528521267675267	0.0268613701304015	Q00796	Q00796	DHSO_HUMAN	Sorbitol dehydrogenase
SORL1	-3.16056069508131	3.0430285660387	-0.0587660645213042	0.854995392467484	0.969744791065867	Q92673	Q92673;E9PS32;E9PKB0;E9PP43;E9PPB3	SORL_HUMAN	Sortilin-related receptor
SORT1	0.137672075115533	0.994445795555363	0.566058935335448	0.427957237388509	0.0107247458037436	Q99523	Q99523;A0A0J9YVX1;A0A0J9YX61	SORT_HUMAN	Sortilin
SOS1	-16.9312016113459	-10.2056686649521	-13.568435138149	6.19510241487011e-05	1.94745386004487e-10	Q07889	Q07889;G5E9C8	SOS1_HUMAN	Son of sevenless homolog 1
SOS2	-2.99002201803954	2.99002201803954	-1.77635683940025e-15	0.857178666832875	0.999999999999999	Q07890	Q07890;A0A087X277	SOS2_HUMAN	Son of sevenless homolog 2
SOWAHC	8.67839530180119	15.6395344974754	12.1589648996383	0.0007549681840836	8.13658019111775e-09	Q53LP3	Q53LP3	SWAHC_HUMAN	Ankyrin repeat domain-containing protein SOWAHC
SOX11	-1.31098953003044	1.31098953003044	0.0	0.857178666832875	1.0	P35716	P35716	SOX11_HUMAN	Transcription factor SOX-11
SOX13	9.3191031191528	18.1322311818724	13.7256671505126	0.0039217763080212	1.1368814775459e-07	Q9UN79	Q9UN79;E9PKD6;E9PPW0	SOX13_HUMAN	Transcription factor SOX-13
SOX2	-2.08636897118722	4.83468684217897	1.37415893549587	0.794574961759967	0.428224468770493	P48431	P48431	SOX2_HUMAN	Transcription factor SOX-2
SOX5	-3.62536983496037	3.62536983496036	-1.77635683940025e-15	0.857178666832875	0.999999999999999	P35711	P35711;I3L0A5;F5H0I3	SOX5_HUMAN	Transcription factor SOX-5
SP1	-0.985435655163473	8.85963312275582	3.93709873379617	0.67913411863107	0.1142557372454	P08047	P08047	SP1_HUMAN	Transcription factor Sp1
SP3	0.503388184474689	2.13819066701016	1.32078942574242	0.266113461102849	0.0021451444499942	Q02447	Q02447;A0A494C070;A0A494C0Z6;H0Y7L6;H0Y6K5	SP3_HUMAN	Transcription factor Sp3
SP4	-0.237611820583537	0.237611820583537	0.0	0.857178666832875	1.0	Q02446	Q02446;F8WB93	SP4_HUMAN	Transcription factor Sp4
SPAG5	-0.574717931256096	0.70798580196584	0.0666339353548722	0.844357703463983	0.835271251713763	Q96R06	Q96R06;K7ELG0	SPAG5_HUMAN	Sperm-associated antigen 5
SPAG7	12.6302310787482	17.8105534992884	15.2203922890183	4.60027014959773e-10	1.48570656567366e-15	I3L0Q5;I3L4C3	I3L4C3;I3L0Q5	I3L0Q5_HUMAN;I3L4C3_HUMAN	Sperm-associated antigen 7
SPAG7	-0.417832321537906	0.759100192538005	0.170633935500049	0.81543573503072	0.562301380846475	O75391	O75391;I3L0X5	SPAG7_HUMAN	Sperm-associated antigen 7
SPAG9	-0.221193678664818	0.215511549576802	-0.0028410645440075	0.855686348054257	0.979219015934284	O60271	O60271;A0A087X2D8	JIP4_HUMAN	C-Jun-amino-terminal kinase-interacting protein 4
SPARC	0.0804192799647695	1.0638485907368	0.572133935350784	0.514161136104188	0.0235588985107502	P09486	P09486;F5GY03;E5RK62	SPRC_HUMAN	SPARC
SPART	0.170561971514237	1.59410589917985	0.882333935347045	0.473277173117761	0.0162367005469579	Q8N0X7	Q8N0X7	SPART_HUMAN	Spartin
SPAST	-0.857031271368173	0.170499142210589	-0.343266064578792	0.724193897197196	0.185257670775606	Q9UBP0	Q9UBP0;A0A2R8Y5N9;A0A2R8Y7K2;A0A2R8YCL5;A0A2R8YFW8;A0A2R8Y481;A0A2R8YGN6;A0A2R8Y4I8;A0A2U3TZR0	SPAST_HUMAN	Spastin
SPATA20	-2.07102871867443	0.303157609825077	-0.883935554424674	0.698966230146967	0.140748305534574	Q8TB22	Q8TB22;A0A0U1RRL8	SPT20_HUMAN	Spermatogenesis-associated protein 20
SPATA33	-1.60033219103662	4.47301687763466	1.43634234329902	0.777596225997726	0.346030266281648	Q96N06	Q96N06;A0A087WYH0;J3KRC8	SPT33_HUMAN	Spermatogenesis-associated protein 33
SPATA5	-0.507164391682182	0.02468226256589	-0.241241064558146	0.63652280603125	0.0743360785920839	Q8NB90	Q8NB90	AFG2H_HUMAN	ATPase family protein 2 homolog
SPATA5L1	-0.729141657500083	-0.111940471799709	-0.420541064649896	0.404724217769849	0.0086459866463914	Q9BVQ7	Q9BVQ7	SPA5L_HUMAN	Spermatogenesis-associated protein 5-like protein 1
SPATS2	0.0638034762680706	2.68916104803723	1.37648226215265	0.572365765109709	0.0402612785796546	Q86XZ4	Q86XZ4	SPAS2_HUMAN	Spermatogenesis-associated serine-rich protein 2
SPATS2L	0.48069008323473	1.09682778775559	0.78875893549516	0.0265494533010999	5.23211659539538e-06	Q9NUQ6	Q9NUQ6;B8ZZZ7	SPS2L_HUMAN	SPATS2-like protein
SPC24	-0.295992698655258	1.14826056940752	0.426133935376132	0.74735151208285	0.241002743759664	Q8NBT2	Q8NBT2;K7ERQ7;K7EJH0;A0A0A0MSN0;K7EMX1;K7EJV2;K7ESQ2	SPC24_HUMAN	Kinetochore protein Spc24
SPC25	-1.12070354817121	0.454071418884347	-0.333316064643434	0.788927160379857	0.398581177109263	Q9HBM1	Q9HBM1;C9JW94	SPC25_HUMAN	Kinetochore protein Spc25
SPCS1	-0.471450740366789	2.26546301906005	0.89700613934663	0.728121316830212	0.193560029329119	Q9Y6A9	Q9Y6A9;C9JBL1;A0A5F9YFS9	SPCS1_HUMAN	Signal peptidase complex subunit 1
SPCS2	-0.462269123062112	0.356736993993405	-0.0527660645343531	0.840951002775463	0.796510661029579	Q15005	Q15005;A0A087WUC6;E9PI68;H0YE04	SPCS2_HUMAN	Signal peptidase complex subunit 2
SPCS3	17.0088831856214	18.3278679048998	17.6683755452606	1.31047036731824e-14	2.9593807714762798e-43	P61009	P61009	SPCS3_HUMAN	Signal peptidase complex subunit 3
SPDL1	-0.986164005204527	0.257981876012918	-0.364091064595804	0.748701065711773	0.244812177598549	Q96EA4	Q96EA4;H0YBG5;D6RC83	SPDLY_HUMAN	Protein Spindly
SPECC1	-0.816913589225415	0.269081459963566	-0.273916064630924	0.769975802817586	0.315228024457076	Q5M775	Q5M775;J3KSG2	CYTSB_HUMAN	Cytospin-B
SPECC1L	0.0851889659365543	0.664628904575691	0.374908935256123	0.443226561347494	0.0123405956547619	Q69YQ0	Q69YQ0;F8WAN1;C9J8U1;A0A494C1J1	CYTSA_HUMAN	Cytospin-A
SPEG	7.17190700093865	15.1856609700597	11.1787839854992	0.0128593680429597	1.0843186307674e-06	Q15772	Q15772;B9ZVR7	SPEG_HUMAN	Striated muscle preferentially expressed protein kinase
SPEN	-0.632546018289494	-0.0398361113399042	-0.336191064814699	0.529360975294341	0.0270686193927474	Q96T58	Q96T58	MINT_HUMAN	Msx2-interacting protein
SPG11	-1.4974743490188	-0.115330387138943	-0.806402368078871	0.512402035526701	0.0231839744917647	Q96JI7	Q96JI7;C4B7M2;H0YLK7	SPTCS_HUMAN	Spatacsin
SPG21	-0.930730666041853	0.269998536735585	-0.330366064653134	0.758222774163732	0.273777723374235	Q9NZD8	Q9NZD8;H3BRR0	SPG21_HUMAN	Maspardin
SPG7	-1.1868755804123	0.414243450807656	-0.386316064802323	0.775317753555131	0.336465979703226	Q9UQ90	Q9UQ90;A0A2R8Y6Z7;A0A2R8YFJ7;A0A2R8Y6E8;A0A2R8Y4L0;A0A2R8YFW4;A0A2R8YFF4;A0A2R8Y7E2;A0A2R8Y729;A0A2R8YDQ1;A0A2R8YFN9;A0A2R8Y3M4;A0A2R8Y7B8;A0A2R8Y7N2;A0A2R8Y632;A0A2U3TZH1;A0A2R8Y4M0;A0A2R8Y4L7;A0A2R8Y6K2;A0A2R8Y726;A0A2R8YGV4;A0A2R8Y4Y7;A0A2R8YG79	SPG7_HUMAN	Paraplegin
SPHK2	-1.30273077617797	1.03249600191026	-0.135117387133853	0.842760338646703	0.816848700392464	Q9NRA0	Q9NRA0;A0A075B7A1;M0QXX5;M0R0E9;M0R344	SPHK2_HUMAN	Sphingosine kinase 2
SPICE1	-2.67037873760194	3.07694660843853	0.203283935418298	0.84868058251479	0.887393297507488	Q8N0Z3	Q8N0Z3	SPICE_HUMAN	Spindle and centriole-associated protein 1
SPIDR	-1.25638674712993	0.258144391261543	-0.499121177934192	0.727003675981607	0.191154324079377	Q14159	Q14159;H0YBC9	SPIDR_HUMAN	DNA repair-scaffolding protein
SPIN1	-0.23149767821605	0.509315549603406	0.138908935693678	0.799158514374324	0.454180301430626	Q9Y657	Q9Y657	SPIN1_HUMAN	Spindlin-1
SPIN2A;SPIN2B	-3.78074655837216	4.28200366720726	0.250628554417549	0.849761663614619	0.900959067348199	Q99865;Q9BPZ2	Q9BPZ2;Q99865;Q5JZB7;Q5JZB8;A0A087X074	SPI2A_HUMAN;SPI2B_HUMAN	Spindlin-2A
SPIN3	-16.6983179157635	-10.2138912557293	-13.4561045857464	3.46468878763563e-05	8.89243042886923e-11	Q5JUX0	Q5JUX0	SPIN3_HUMAN	Spindlin-3
SPIN4	-1.56977593369217	0.0132438048104222	-0.778266064440874	0.603108422525004	0.0537954171786916	Q56A73	Q56A73	SPIN4_HUMAN	Spindlin-4
SPINDOC	-0.706760542436266	0.112328412400766	-0.29721606501775	0.705440244077632	0.150869074254731	Q9BUA3	Q9BUA3	SPNDC_HUMAN	Spindlin interactor and repressor of chromatin-binding protein
SPINT1	-3.57468504254598	3.04605291331792	-0.264316064614029	0.847516008239557	0.873020171927835	O43278	O43278;H3BMB6;H3BVD9	SPIT1_HUMAN	Kunitz-type protease inhibitor 1
SPINT2	-1.10566483692513	-0.057317292138527	-0.581491064531829	0.542211807954097	0.0304552239802593	O43291	O43291;K7EKQ0;K7EQZ3;K7EM91;K7ESI5	SPIT2_HUMAN	Kunitz-type protease inhibitor 2
SPIRE1	-5.28788665294494	4.73066040244484	-0.278613125250054	0.85057801132512	0.911346702162718	Q08AE8	Q08AE8	SPIR1_HUMAN	Protein spire homolog 1
SPNS1	-2.53916060293274	-0.612456603581206	-1.57580860325697	0.255955532590136	0.0019125389452624	Q9H2V7	Q9H2V7;H3BMF4;H3BR82	SPNS1_HUMAN	Protein spinster homolog 1
SPOCK2	-0.541059665505965	0.541059665505965	0.0	0.857178666832875	1.0	Q92563	Q92563;F5H283	TICN2_HUMAN	Testican-2
SPOCK3	-0.807052870119027	0.807052870119025	-8.881784197001249e-16	0.857178666832875	0.999999999999998	Q9BQ16	Q9BQ16;A0A0A0MTJ2	TICN3_HUMAN	Testican-3
SPON2	-1.05773259629366	1.05773259629366	-8.881784197001249e-16	0.857178666832875	0.999999999999999	Q9BUD6	Q9BUD6	SPON2_HUMAN	Spondin-2
SPOUT1	-0.420178080657943	0.241195951556025	-0.089491064550959	0.818848479472183	0.588573984631694	Q5T280	Q5T280	CI114_HUMAN	Putative methyltransferase C9orf114
SPP1	-0.41383830647162	0.413838306471618	-8.881784197001249e-16	0.857178666832875	0.999999999999997	P10451	P10451;D6R9C5	OSTP_HUMAN	Osteopontin
SPPL2A	-1.70883207994978	-0.232900049429921	-0.970866064689851	0.431190960676038	0.011049066886958	Q8TCT8	Q8TCT8;H0YNA2	SPP2A_HUMAN	Signal peptide peptidase-like 2A
